TransactionID,Date,ProductID,ProductName,ProductCategory,QuantitySold,UnitPrice,CustomerID,CustomerName,CustomerSector,Country,Region,ProductionCost,TotalSaleAmount,Profit
427,2023-11-01,1056,Product_1407,Sensor,31,521,146,Customer_216,Automotive,Japan,Europe,147,16151,11594
893,2023-11-01,1173,Product_1051,Sensor,95,561,204,Customer_359,Automotive,South Korea,Asia-Pacific,33,53295,50160
8502,2023-11-01,1352,Product_1289,Robotics,42,80,425,Customer_305,Consumer Electronics,Germany,Europe,604,3360,-22008
8824,2023-11-01,1485,Product_1488,Sensor,78,11,439,Customer_45,Industrial,Germany,North America,106,858,-7410
8401,2023-11-01,1231,Product_1163,Microchip,95,984,461,Customer_411,Industrial,Japan,North America,36,93480,90060
8905,2023-11-01,1409,Product_1321,Microchip,20,903,382,Customer_204,Consumer Electronics,Japan,North America,727,18060,3520
8340,2023-11-01,1429,Product_1285,Sensor,39,118,290,Customer_196,Industrial,USA,North America,495,4602,-14703
8596,2023-11-01,1393,Product_1425,Microchip,48,515,379,Customer_203,Industrial,USA,Europe,775,24720,-12480
2337,2023-11-01,1400,Product_1022,Sensor,86,617,492,Customer_191,Industrial,South Korea,Asia-Pacific,159,53062,39388
7977,2023-11-01,1470,Product_1186,Microchip,95,153,377,Customer_273,Automotive,South Korea,Europe,536,14535,-36385
1850,2023-11-01,1303,Product_1225,Microchip,92,975,95,Customer_247,Industrial,China,North America,116,89700,79028
2687,2023-11-01,1062,Product_1206,Sensor,97,140,32,Customer_457,Consumer Electronics,South Korea,North America,529,13580,-37733
9896,2023-11-01,1146,Product_1352,Sensor,81,160,83,Customer_180,Consumer Electronics,South Korea,Asia-Pacific,513,12960,-28593
693,2023-11-01,1298,Product_1419,Robotics,70,243,95,Customer_362,Consumer Electronics,USA,Europe,717,17010,-33180
8818,2023-11-01,1455,Product_1389,Microchip,62,156,57,Customer_463,Consumer Electronics,Japan,Europe,211,9672,-3410
9434,2023-11-01,1067,Product_1087,Microchip,38,386,452,Customer_247,Automotive,Japan,Europe,561,14668,-6650
8439,2023-11-01,1328,Product_1059,Sensor,26,965,132,Customer_475,Consumer Electronics,China,Asia-Pacific,303,25090,17212
2262,2023-11-01,1264,Product_1091,Sensor,70,66,469,Customer_100,Consumer Electronics,Germany,Europe,259,4620,-13510
7860,2023-11-01,1360,Product_1112,Sensor,87,202,34,Customer_40,Automotive,China,Asia-Pacific,420,17574,-18966
4154,2023-11-01,1324,Product_1303,Robotics,53,533,104,Customer_292,Industrial,USA,Europe,598,28249,-3445
9090,2023-11-01,1243,Product_1014,Robotics,66,641,267,Customer_72,Industrial,China,Europe,152,42306,32274
2109,2023-11-01,1468,Product_1373,Microchip,56,703,194,Customer_23,Consumer Electronics,USA,Europe,472,39368,12936
9983,2023-11-01,1134,Product_1275,Robotics,54,479,118,Customer_228,Industrial,Germany,Asia-Pacific,158,25866,17334
280,2023-11-01,1297,Product_1294,Robotics,95,159,453,Customer_158,Automotive,China,North America,108,15105,4845
8061,2023-11-01,1356,Product_1340,Sensor,87,912,319,Customer_470,Automotive,South Korea,Europe,760,79344,13224
788,2023-11-01,1248,Product_1289,Sensor,74,131,80,Customer_251,Consumer Electronics,USA,Asia-Pacific,93,9694,2812
3074,2023-11-01,1420,Product_1197,Robotics,83,419,325,Customer_286,Automotive,USA,North America,266,34777,12699
956,2023-11-01,1300,Product_1221,Sensor,1,96,109,Customer_87,Industrial,South Korea,North America,120,96,-24
9246,2023-11-01,1024,Product_1114,Robotics,36,639,339,Customer_223,Industrial,Germany,North America,662,23004,-828
3296,2023-11-01,1303,Product_1232,Robotics,46,910,227,Customer_445,Industrial,China,Asia-Pacific,459,41860,20746
5956,2023-11-02,1489,Product_1387,Microchip,41,850,153,Customer_33,Consumer Electronics,South Korea,Europe,599,34850,10291
2872,2023-11-02,1250,Product_1278,Microchip,73,402,58,Customer_110,Industrial,South Korea,North America,176,29346,16498
7361,2023-11-02,1297,Product_1265,Robotics,44,346,459,Customer_453,Industrial,USA,Europe,658,15224,-13728
8179,2023-11-02,1477,Product_1339,Sensor,54,691,407,Customer_259,Industrial,China,Asia-Pacific,391,37314,16200
8666,2023-11-02,1101,Product_1262,Microchip,42,32,450,Customer_4,Automotive,USA,Europe,202,1344,-7140
7533,2023-11-02,1118,Product_1244,Robotics,1,753,362,Customer_127,Industrial,South Korea,Asia-Pacific,612,753,141
8671,2023-11-02,1161,Product_1083,Robotics,22,676,142,Customer_192,Industrial,South Korea,North America,405,14872,5962
4558,2023-11-02,1469,Product_1211,Sensor,83,649,375,Customer_52,Consumer Electronics,China,Asia-Pacific,554,53867,7885
6112,2023-11-02,1274,Product_1416,Robotics,12,695,41,Customer_441,Consumer Electronics,Japan,North America,485,8340,2520
2451,2023-11-02,1003,Product_1370,Microchip,20,542,12,Customer_437,Consumer Electronics,Japan,Asia-Pacific,632,10840,-1800
5029,2023-11-02,1382,Product_1116,Microchip,54,998,202,Customer_307,Industrial,Japan,Asia-Pacific,182,53892,44064
3185,2023-11-02,1046,Product_1199,Sensor,77,126,276,Customer_180,Automotive,South Korea,North America,455,9702,-25333
3616,2023-11-02,1384,Product_1074,Robotics,81,302,406,Customer_421,Consumer Electronics,Japan,Europe,391,24462,-7209
1141,2023-11-02,1466,Product_1198,Robotics,52,749,322,Customer_351,Automotive,South Korea,Asia-Pacific,651,38948,5096
3426,2023-11-02,1348,Product_1103,Robotics,94,62,406,Customer_321,Consumer Electronics,USA,North America,312,5828,-23500
4639,2023-11-02,1108,Product_1428,Sensor,71,949,471,Customer_260,Consumer Electronics,USA,Asia-Pacific,507,67379,31382
9310,2023-11-02,1130,Product_1066,Sensor,72,634,176,Customer_48,Consumer Electronics,China,North America,455,45648,12888
5213,2023-11-02,1133,Product_1328,Microchip,50,106,275,Customer_453,Consumer Electronics,South Korea,Europe,461,5300,-17750
884,2023-11-02,1253,Product_1129,Robotics,7,546,122,Customer_310,Automotive,Germany,Asia-Pacific,85,3822,3227
1839,2023-11-02,1096,Product_1019,Sensor,18,419,187,Customer_219,Automotive,South Korea,Asia-Pacific,707,7542,-5184
7403,2023-11-02,1186,Product_1298,Microchip,91,220,175,Customer_75,Automotive,Germany,North America,560,20020,-30940
9185,2023-11-02,1499,Product_1210,Microchip,16,493,441,Customer_181,Automotive,Germany,Asia-Pacific,762,7888,-4304
3141,2023-11-02,1298,Product_1251,Sensor,56,628,105,Customer_325,Consumer Electronics,USA,Asia-Pacific,300,35168,18368
7693,2023-11-02,1272,Product_1369,Microchip,27,84,276,Customer_391,Consumer Electronics,South Korea,North America,736,2268,-17604
1661,2023-11-02,1145,Product_1126,Sensor,97,100,227,Customer_36,Industrial,China,North America,797,9700,-67609
2579,2023-11-02,1430,Product_1023,Robotics,84,437,490,Customer_482,Industrial,South Korea,Europe,28,36708,34356
4578,2023-11-02,1068,Product_1418,Microchip,53,945,491,Customer_366,Industrial,Germany,North America,615,50085,17490
9858,2023-11-02,1112,Product_1312,Sensor,29,19,304,Customer_196,Consumer Electronics,China,Asia-Pacific,485,551,-13514
6625,2023-11-02,1001,Product_1229,Robotics,30,884,131,Customer_150,Industrial,Germany,Europe,537,26520,10410
1227,2023-11-02,1072,Product_1367,Robotics,84,928,296,Customer_298,Consumer Electronics,Germany,North America,337,77952,49644
4469,2023-11-02,1162,Product_1066,Microchip,52,845,221,Customer_1,Consumer Electronics,South Korea,Europe,641,43940,10608
4622,2023-11-02,1468,Product_1149,Robotics,17,503,415,Customer_281,Automotive,Germany,North America,514,8551,-187
6979,2023-11-03,1381,Product_1071,Microchip,52,681,149,Customer_139,Automotive,USA,Europe,582,35412,5148
7488,2023-11-03,1380,Product_1070,Robotics,57,354,322,Customer_336,Industrial,China,Europe,612,20178,-14706
1996,2023-11-03,1474,Product_1485,Sensor,95,893,80,Customer_181,Industrial,South Korea,Europe,557,84835,31920
8859,2023-11-03,1063,Product_1124,Sensor,26,979,417,Customer_19,Consumer Electronics,South Korea,Asia-Pacific,403,25454,14976
6923,2023-11-03,1410,Product_1052,Robotics,98,394,223,Customer_390,Automotive,South Korea,North America,362,38612,3136
9041,2023-11-03,1008,Product_1415,Robotics,27,42,345,Customer_238,Consumer Electronics,Japan,Europe,688,1134,-17442
1482,2023-11-03,1018,Product_1312,Sensor,95,182,231,Customer_44,Consumer Electronics,Germany,Asia-Pacific,312,17290,-12350
8837,2023-11-03,1177,Product_1452,Robotics,70,167,15,Customer_423,Consumer Electronics,Japan,North America,159,11690,560
4374,2023-11-03,1304,Product_1439,Microchip,49,597,129,Customer_318,Consumer Electronics,China,Asia-Pacific,676,29253,-3871
